user_A,user_B,taste_similarity,label
985,1813,0.3233996033668518,1
686,1340,0.017466021701693535,0
1771,1976,0.0,0
1123,638,0.0,0
674,697,0.0,0
514,1005,0.0,0
1398,450,0.0,0
1627,299,0.0,0
636,1278,0.13000142574310303,1
1092,668,0.01795852743089199,0
329,1600,0.27073144912719727,1
930,1253,0.3870861828327179,1
4,124,0.2109212428331375,1
1318,845,0.0,0
26,1294,0.0,0
1244,526,0.0,0
703,715,0.0,0
2041,2052,0.018054615706205368,0
267,1138,0.0,0
723,910,0.34897756576538086,1
1469,1760,0.11098721623420715,1
1356,1780,0.5915525555610657,1
863,920,0.01953892968595028,0
812,262,0.017755188047885895,0
1337,921,0.0,0
377,1591,0.017396174371242523,0
155,1228,0.018465092405676842,0
145,1445,0.111454539000988,1
1697,1954,0.013438663445413113,0
527,1445,0.26989251375198364,1
728,1898,0.0,0
1205,30,0.0,0
732,1722,0.3103383779525757,1
347,1470,0.0,0
1390,2037,0.0,0
1010,273,0.0,0
354,912,0.0,0
46,609,0.26626473665237427,1
390,795,0.465707927942276,1
1839,2068,0.0,0
83,1667,0.01842253841459751,0
1224,106,0.0,0
176,400,0.0,0
965,1300,0.5648028254508972,1
2,1585,0.1915186196565628,1
1369,990,0.0,0
572,1811,0.299241840839386,1
929,54,0.0,0
1975,1357,0.0,0
188,343,0.20945976674556732,1
1863,15,0.0,0
874,247,0.0,0
691,1838,0.10938595235347748,1
1442,911,0.0,0
1835,97,0.013875172473490238,0
207,339,0.16125595569610596,1
767,1653,0.1292015165090561,1
2036,1703,0.0,0
513,1429,0.0,0
383,415,0.1443769782781601,1
348,1179,0.14543746411800385,1
1752,848,0.0,0
230,2061,0.19411301612854004,1
493,499,0.19967396557331085,1
1627,1889,0.46340030431747437,1
1092,176,0.0,0
426,29,0.0,0
69,1889,0.0,0
1665,48,0.0,0
1271,391,0.0,0
632,1069,0.3418262302875519,1
1911,834,0.0,0
1202,1278,0.0,0
266,922,0.12883150577545166,1
1971,1143,0.0,0
136,1311,0.2923271358013153,1
179,1833,0.11303523182868958,1
53,274,0.0,0
1488,749,0.0,0
795,1869,0.22926481068134308,1
743,1925,0.0,0
54,545,0.15059633553028107,1
1072,2014,0.01756702922284603,0
1148,479,0.0,0
414,1001,0.24014697968959808,1
899,2041,0.2134578973054886,1
2081,1123,0.0,0
498,612,0.1614825278520584,1
1742,1991,0.0,0
1278,1300,0.2345510870218277,1
870,286,0.0,0
182,1318,0.017798352986574173,0
1058,1687,0.4224967956542969,1
1978,1766,0.0,0
335,1979,0.32765692472457886,1
218,208,0.016540100798010826,0
1300,2020,0.12827928364276886,1
1551,1963,0.0,0
2005,120,0.0,0
1666,552,0.0,0
691,1768,0.1809270828962326,1
1121,820,0.0,0
1064,1606,0.0,0
2006,1243,0.0,0
1641,1969,0.0,0
257,990,0.0,0
1771,1922,0.0,0
862,942,0.10247541964054108,1
1671,899,0.0,0
862,1332,0.23852646350860596,1
946,1682,0.2612345814704895,1
466,316,0.0,0
501,966,0.2935517430305481,1
846,1193,0.0,0
503,2087,0.39169788360595703,1
863,663,0.0,0
1198,1821,0.5698146820068359,1
400,826,0.27015718817710876,1
1484,1962,0.0,0
400,1965,0.2836633324623108,1
187,1210,0.3117713928222656,1
1936,1852,0.01447293907403946,0
771,1736,0.0,0
472,717,0.3093838095664978,1
456,1675,0.0,0
541,1792,0.42685920000076294,1
584,854,0.0,0
996,2004,0.0,0
1686,1832,0.15188394486904144,1
534,826,0.1699363738298416,1
1122,623,0.0,0
129,1301,0.40992680191993713,1
1145,1369,0.5272811651229858,1
1515,1663,0.2826409935951233,1
713,1934,0.0,0
398,1628,0.0,0
1489,2088,0.11439675837755203,1
226,1895,0.3795044720172882,1
1408,1534,0.0,0
1752,1204,0.018554430454969406,0
611,1322,0.0,0
89,723,0.18992765247821808,1
609,749,0.34630754590034485,1
1356,1616,0.311493456363678,1
500,1204,0.15561263263225555,1
179,1198,0.36978110671043396,1
141,1210,0.3088560998439789,1
593,1476,0.31576016545295715,1
4,211,0.21971286833286285,1
851,1379,0.4375964105129242,1
236,355,0.24371525645256042,1
465,1087,0.15328478813171387,1
125,1702,0.12490814179182053,1
1247,1600,0.49801552295684814,1
346,1339,0.22257877886295319,1
46,1880,0.3269727826118469,1
934,1684,0.007664379198104143,0
459,482,0.0,0
1915,123,0.016759783029556274,0
715,1114,0.017077045515179634,0
271,667,0.4579070508480072,1
1380,1785,0.19069068133831024,1
1899,113,0.0,0
148,556,0.010176857002079487,0
1537,1355,0.0,0
795,1356,0.44529739022254944,1
679,1601,0.0,0
279,716,0.12437254935503006,1
683,1443,0.017668601125478745,0
186,369,0.011032740585505962,0
343,1249,0.11073055863380432,1
790,1283,0.5038653612136841,1
770,1856,0.1099507063627243,1
713,2021,0.36259302496910095,1
1993,1325,0.015688637271523476,0
1560,566,0.0,0
1339,2008,0.24304349720478058,1
558,660,0.10656770318746567,1
233,180,0.0,0
414,781,0.4263024926185608,1
1874,910,0.0,0
1053,1356,0.3884485960006714,1
1181,2088,0.0,0
1616,903,0.0,0
1110,140,0.017700698226690292,0
12,1346,0.14822222292423248,1
570,1034,0.24595414102077484,1
1869,2042,0.0,0
968,1366,0.017542067915201187,0
179,1753,0.34093910455703735,1
786,1479,0.11619554460048676,1
1622,1648,0.016155466437339783,0
158,1423,0.16852888464927673,1
966,1568,0.3218335509300232,1
30,487,0.2727581262588501,1
1357,793,0.0,0
142,1601,0.14179375767707825,1
1792,958,0.0,0
566,601,0.0,0
2069,1951,0.0,0
48,1033,0.28211379051208496,1
1261,1832,0.27636393904685974,1
1112,571,0.0,0
58,2078,0.012595267035067081,0
147,2044,0.0,0
1677,1759,0.18141555786132812,1
415,1447,0.3419376313686371,1
180,810,0.0,0
649,903,0.3448258638381958,1
808,830,0.24676409363746643,1
649,1914,0.0,0
1757,1766,0.2789417505264282,1
953,876,0.01967487670481205,0
1163,1514,0.2981932461261749,1
405,1757,0.24055449664592743,1
1972,1560,0.0,0
1456,1518,0.0,0
1490,1013,0.0,0
620,1363,0.1531602144241333,1
31,1213,0.1789141297340393,1
470,1014,0.21297681331634521,1
114,1195,0.0,0
656,1541,0.11681041121482849,1
1760,1952,0.01657784730195999,0
723,1042,0.3840112090110779,1
1383,703,0.0,0
594,242,0.0,0
1184,1600,0.44492006301879883,1
164,1646,0.01972530037164688,0
49,1102,0.12483980506658554,1
1630,1058,0.0,0
397,61,0.0,0
377,36,0.0,0
370,922,0.14234188199043274,1
53,120,0.24901290237903595,1
36,324,0.0,0
615,1207,0.0,0
405,1895,0.44761908054351807,1
1337,1597,0.21828711032867432,1
227,998,0.295696496963501,1
1098,1621,0.15875817835330963,1
1445,443,0.0,0
198,752,0.11194615811109543,1
214,2037,0.3186286389827728,1
815,1988,0.26890191435813904,1
204,410,0.019743800163269043,0
473,1607,0.17769770324230194,1
56,1219,0.018511874601244926,0
2014,936,0.0,0
147,545,0.19700509309768677,1
1987,1871,0.0,0
1830,1625,0.0,0
1027,2037,0.3646823465824127,1
46,1687,0.5390233993530273,1
162,1263,0.13300557434558868,1
708,1044,0.10047363489866257,1
356,1327,0.0,0
809,2018,0.27748173475265503,1
1180,1342,0.0,0
1132,996,0.0,0
378,444,0.0,0
333,1102,0.1569255292415619,1
513,1076,0.0,0
31,1653,0.289585679769516,1
950,1422,0.0,0
46,1148,0.018592046573758125,0
41,84,0.22326569259166718,1
1706,834,0.0,0
1852,2007,0.017680421471595764,0
302,1979,0.303032785654068,1
196,374,0.15100781619548798,1
425,884,0.496713250875473,1
1380,2008,0.17193026840686798,1
136,1337,0.16186855733394623,1
471,1554,0.3171446919441223,1
248,1457,0.41476404666900635,1
816,1895,0.47117552161216736,1
1471,1600,0.35976389050483704,1
936,730,0.0,0
1577,1856,0.16554275155067444,1
1265,580,0.0,0
159,10,0.0,0
164,589,0.0,0
23,827,0.01672510802745819,0
129,1773,0.24956311285495758,1
730,1434,0.22908608615398407,1
145,1106,0.3677898943424225,1
1058,1811,0.23794031143188477,1
469,238,0.0,0
999,1414,0.14297248423099518,1
329,1517,0.27206671237945557,1
884,1379,0.2381000965833664,1
1892,575,0.01608777604997158,0
852,1053,0.323268324136734,1
1263,1564,0.3659800887107849,1
179,732,0.2926645278930664,1
712,189,0.018546035513281822,0
1188,1617,0.0,0
23,1258,0.16851216554641724,1
1912,1789,0.0,0
218,1653,0.15925942361354828,1
874,573,0.0,0
1074,1258,0.12913034856319427,1
56,478,0.18877065181732178,1
608,1364,0.019008489325642586,0
1163,1613,0.0,0
535,1834,0.009537683799862862,0
385,1283,0.5239147543907166,1
1451,1759,0.0,0
273,545,0.15831618010997772,1
1992,727,0.01983865164220333,0
699,456,0.014744322746992111,0
266,208,0.0,0
1160,1682,0.11339890956878662,1
1730,44,0.017269782721996307,0
1272,1365,0.4375891089439392,1
390,819,0.4132692217826843,1
1925,655,0.0,0
58,536,0.23851343989372253,1
133,569,0.3968889117240906,1
1663,1908,0.40331628918647766,1
1291,1254,0.0,0
191,499,0.27207717299461365,1
1061,1144,0.18441805243492126,1
1898,986,0.0,0
355,941,0.15067297220230103,1
1130,1153,0.13132546842098236,1
164,963,0.016896860674023628,0
959,1956,0.15272849798202515,1
1489,1848,0.0,0
136,942,0.1669788807630539,1
1890,566,0.017421739175915718,0
1058,1330,0.0,0
297,1946,0.019317729398608208,0
374,1209,0.2766296863555908,1
99,1595,0.18436051905155182,1
710,725,0.01816285215318203,0
1530,2042,0.1189468502998352,1
587,852,0.0,0
439,1433,0.0,0
1145,2061,0.2709265947341919,1
232,819,0.4256782531738281,1
231,1766,0.3872506618499756,1
281,1525,0.0,0
1640,618,0.0,0
157,1274,0.2524140477180481,1
14,227,0.0,0
921,1182,0.0,0
479,1447,0.3589728772640228,1
1629,1690,0.0,0
109,402,0.33714330196380615,1
1304,1636,0.2668956518173218,1
971,2042,0.12124530971050262,1
1037,978,0.0,0
852,1973,0.3165834844112396,1
1296,1697,0.01352470088750124,0
800,1214,0.17143000662326813,1
2017,747,0.0,0
332,1378,0.0,0
776,382,0.0,0
298,1757,0.0,0
355,1742,0.2854137122631073,1
225,1339,0.0,0
1991,258,0.0,0
453,1192,0.21232616901397705,1
541,976,0.016794804483652115,0
374,1115,0.4505886733531952,1
502,852,0.4587310552597046,1
1801,2006,0.12803760170936584,1
1217,1364,0.0,0
514,1851,0.3942459523677826,1
236,910,0.22869107127189636,1
1531,1484,0.0,0
1261,96,0.0,0
782,1875,0.019288698211312294,0
1827,60,0.0,0
615,1537,0.0,0
1006,1795,0.1548684537410736,1
302,425,0.34927842020988464,1
1611,1495,0.0,0
498,1659,0.20324131846427917,1
706,1018,0.2605362832546234,1
520,859,0.13878336548805237,1
390,1042,0.34056195616722107,1
1755,76,0.0,0
1501,1590,0.0,0
791,1996,0.0,0
1356,1515,0.1822861284017563,1
1272,2027,0.32800811529159546,1
1300,1821,0.4769400656223297,1
859,1496,0.12191572785377502,1
519,2031,0.0,0
1027,496,0.0,0
936,157,0.0,0
1503,1785,0.12454595416784286,1
1085,1926,0.0,0
1008,1644,0.0,0
256,1226,0.324276864528656,1
520,1343,0.14836294949054718,1
1157,2072,0.0,0
1139,776,0.0,0
76,726,0.1842782348394394,1
355,37,0.0,0
1517,1742,0.19348213076591492,1
1038,188,0.0,0
256,1300,0.37199386954307556,1
1810,1787,0.0,0
804,910,0.188204824924469,1
1044,865,0.0,0
319,1192,0.01703333482146263,0
851,1423,0.4435766339302063,1
486,2059,0.434797078371048,1
79,310,0.17385417222976685,1
922,1110,0.0,0
173,298,0.1438583880662918,1
704,928,0.0,0
851,1253,0.38270533084869385,1
1431,1946,0.1750773787498474,1
496,1666,0.0,0
25,1647,0.2829466164112091,1
533,1589,0.0,0
669,1058,0.2923162281513214,1
1930,1840,0.0,0
818,507,0.018750183284282684,0
1649,2068,0.15275049209594727,1
399,1453,0.3735337555408478,1
179,1447,0.21521925926208496,1
312,1552,0.0,0
385,1146,0.15463422238826752,1
966,1478,0.3014143407344818,1
829,1356,0.0,0
438,284,0.0,0
1356,2004,0.18006381392478943,1
145,847,0.10823753476142883,1
470,1593,0.17731358110904694,1
302,1379,0.19633983075618744,1
2046,473,0.0,0
951,521,0.0,0
1783,1832,0.22913497686386108,1
1489,1340,0.0,0
154,1040,0.217765212059021,1
2053,771,0.0,0
572,691,0.341418594121933,1
1114,581,0.018117273226380348,0
997,61,0.019927093759179115,0
1721,572,0.0,0
414,830,0.39795005321502686,1
1343,1785,0.11749100685119629,1
1263,1593,0.13182421028614044,1
1969,80,0.0,0
729,721,0.015243626199662685,0
1997,1110,0.019939737394452095,0
1630,1452,0.0,0
1785,2086,0.13621370494365692,1
499,534,0.13590963184833527,1
1272,1418,0.23146139085292816,1
1959,649,0.0,0
413,2018,0.29001086950302124,1
190,1599,0.0,0
1525,1851,0.5316436886787415,1
736,1774,0.0,0
754,1271,0.11484818905591965,1
72,467,0.0,0
1696,1434,0.0,0
120,2054,0.35293763875961304,1
725,526,0.0,0
46,1674,0.10544383525848389,1
491,1488,0.2485046535730362,1
1396,1245,0.0,0
57,532,0.337029367685318,1
954,548,0.0,0
413,1895,0.392069935798645,1
26,482,0.0,0
754,1024,0.0,0
417,612,0.281460702419281,1
1413,1880,0.4066697955131531,1
893,1466,0.0,0
502,1773,0.1956229954957962,1
848,889,0.14417532086372375,1
1623,1378,0.0,0
876,1437,0.0,0
771,368,0.0,0
400,1678,0.4647010564804077,1
348,1949,0.0,0
385,1476,0.4170610308647156,1
957,1166,0.0,0
1002,951,0.0,0
126,1770,0.015925953164696693,0
1742,1497,0.0,0
545,1028,0.3042774498462677,1
909,1666,0.24096818268299103,1
890,2077,0.49693891406059265,1
557,1037,0.0,0
1347,1755,0.0,0
1726,1625,0.0159141942858696,0
57,101,0.3287650942802429,1
508,900,0.0,0
886,1880,0.20379307866096497,1
723,1794,0.0,0
1982,1525,0.0,0
213,2069,0.11187279224395752,1
1472,401,0.017079895362257957,0
1501,503,0.0,0
347,1029,0.014023859053850174,0
1122,1410,0.4425738751888275,1
549,1111,0.0,0
115,518,0.0,0
133,253,0.42704567313194275,1
1380,1825,0.21070657670497894,1
339,808,0.3454727530479431,1
229,1773,0.17440584301948547,1
350,1803,0.10704509913921356,1
437,1567,0.1341206580400467,1
2056,39,0.0,0
694,425,0.0,0
353,781,0.5295864343643188,1
1439,1623,0.21315214037895203,1
129,437,0.2564399838447571,1
2094,112,0.0,0
98,1427,0.0,0
390,938,0.20388472080230713,1
124,264,0.19248948991298676,1
120,553,0.17511697113513947,1
1449,1882,0.0,0
1130,1146,0.13757950067520142,1
671,1567,0.10390864312648773,1
1216,1402,0.010890884324908257,0
2066,2067,0.0,0
1560,1422,0.016898294910788536,0
265,582,0.2083331048488617,1
779,1896,0.0,0
440,1234,0.017766958102583885,0
1658,363,0.017656782642006874,0
240,1507,0.017876407131552696,0
658,529,0.0,0
234,1345,0.0,0
595,1184,0.0,0
154,980,0.0,0
976,846,0.018960529938340187,0
332,1616,0.21590031683444977,1
504,1007,0.0,0
455,1125,0.14696161448955536,1
31,1343,0.1324881911277771,1
130,405,0.31467205286026,1
120,1880,0.333448588848114,1
1633,198,0.0,0
1365,1607,0.4016145169734955,1
953,1393,0.0,0
1742,1768,0.3494455814361572,1
1037,1630,0.0,0
339,1742,0.374671071767807,1
640,1432,0.0,0
344,910,0.0,0
474,534,0.24356919527053833,1
677,583,0.0,0
339,569,0.511029064655304,1
14,727,0.0,0
258,852,0.4043784439563751,1
78,2028,0.17417514324188232,1
511,1852,0.0,0
374,714,0.1554737538099289,1
1828,2037,0.3567556142807007,1
1017,1056,0.30262553691864014,1
1628,1895,0.3118898570537567,1
452,1210,0.3400548994541168,1
2044,928,0.0,0
1986,782,0.0,0
1170,2047,0.0,0
96,428,0.2483082115650177,1
1644,551,0.0,0
955,1496,0.1010848730802536,1
753,545,0.0,0
179,1572,0.34405648708343506,1
1866,1907,0.0,0
635,1349,0.15442213416099548,1
133,425,0.5731778144836426,1
1173,1401,0.0,0
1375,464,0.0,0
489,1755,0.0,0
581,1027,0.21758723258972168,1
268,1772,0.0,0
248,1445,0.18974456191062927,1
1109,1707,0.0,0
1132,1590,0.3464539051055908,1
1926,148,0.0,0
540,1452,0.018693478778004646,0
1694,1789,0.0,0
1183,1210,0.0,0
1635,497,0.0,0
307,961,0.0,0
162,1198,0.19012723863124847,1
1495,1564,0.0,0
1486,1905,0.18909737467765808,1
717,1350,0.0,0
779,1653,0.12615801393985748,1
553,1860,0.0,0
79,534,0.2033255249261856,1
1027,1356,0.312414288520813,1
925,1712,0.12635357677936554,1
675,1453,0.3295512795448303,1
174,415,0.014361171051859856,0
650,859,0.14980477094650269,1
1174,1536,0.20028546452522278,1
472,1777,0.0,0
1130,1170,0.13460899889469147,1
1601,1894,0.0,0
398,2084,0.2292049378156662,1
116,439,0.3904367685317993,1
437,795,0.19314199686050415,1
24,419,0.13608591258525848,1
348,208,0.0,0
619,604,0.0,0
256,1687,0.3512285053730011,1
693,576,0.0,0
451,1773,0.19096019864082336,1
1011,1146,0.15512578189373016,1
527,1742,0.439341276884079,1
1679,2095,0.0,0
1136,1478,0.3533056974411011,1
602,1809,0.017162775620818138,0
659,1072,0.22507637739181519,1
646,453,0.01972348429262638,0
1352,1941,0.0191959235817194,0
1701,1288,0.016238119453191757,0
400,413,0.31083279848098755,1
421,1278,0.2692687213420868,1
94,955,0.01880456879734993,0
1023,1394,0.36227741837501526,1
1305,1959,0.4604828953742981,1
543,1832,0.26797187328338623,1
993,1166,0.0,0
1477,1950,0.0,0
769,859,0.12109806388616562,1
322,1503,0.22537490725517273,1
94,1708,0.32234591245651245,1
319,790,0.0,0
1276,1996,0.0,0
746,839,0.411196231842041,1
307,1743,0.0,0
621,1476,0.31260672211647034,1
258,20,0.0,0
318,383,0.10901293903589249,1
683,580,0.0,0
1863,1723,0.0,0
1388,2018,0.21533489227294922,1
1787,714,0.018789712339639664,0
1193,1354,0.0,0
1449,194,0.01938970573246479,0
1364,151,0.0,0
1802,924,0.0,0
1335,1010,0.0,0
749,847,0.10706023871898651,1
1300,1445,0.36376670002937317,1
1283,1895,0.19159652292728424,1
1087,1741,0.11085131764411926,1
881,709,0.011008352041244507,0
281,35,0.0,0
393,1707,0.24915288388729095,1
301,1179,0.2447839230298996,1
44,485,0.18791691958904266,1
49,1253,0.1551462709903717,1
778,1350,0.0,0
841,1861,0.0,0
584,1640,0.018310219049453735,0
69,965,0.0,0
476,834,0.0,0
859,1869,0.19122032821178436,1
1618,351,0.0,0
393,2079,0.0,0
1552,317,0.0,0
1054,1261,0.1357477903366089,1
596,1348,0.0,0
1589,1704,0.0,0
1567,568,0.0,0
1696,1546,0.0,0
318,322,0.2802269160747528,1
1398,1435,0.0,0
690,2037,0.48030173778533936,1
501,1179,0.1928936243057251,1
722,1503,0.12843962013721466,1
1437,1457,0.29927530884742737,1
1146,1287,0.0,0
507,925,0.1313355416059494,1
41,1301,0.0,0
326,807,0.0,0
966,1263,0.23505517840385437,1
1773,1895,0.2949027717113495,1
1029,930,0.01669495552778244,0
405,1572,0.420774906873703,1
631,1597,0.27526554465293884,1
337,1088,0.0,0
1204,607,0.0,0
421,638,0.5921909213066101,1
226,2018,0.3709511160850525,1
1613,1670,0.2417393922805786,1
385,758,0.17765405774116516,1
254,1498,0.0,0
135,1153,0.019062791019678116,0
51,1671,0.34226879477500916,1
1778,1663,0.0,0
302,1478,0.28923317790031433,1
604,2009,0.0,0
225,493,0.0,0
673,1119,0.011073646135628223,0
1488,1802,0.0,0
1518,742,0.018209967762231827,0
1628,1961,0.3429313600063324,1
12,545,0.2853168249130249,1
124,665,0.3396546244621277,1
34,1624,0.01717742718756199,0
1339,1682,0.32160431146621704,1
963,1033,0.175592839717865,1
830,1263,0.22236371040344238,1
520,575,0.21776919066905975,1
898,1785,0.016580209136009216,0
346,2084,0.30888622999191284,1
573,957,0.2772290110588074,1
453,1210,0.251459538936615,1
1023,2054,0.37323349714279175,1
1471,1515,0.12314720451831818,1
514,1034,0.18352778255939484,1
433,1287,0.17798404395580292,1
996,1363,0.0,0
920,312,0.0,0
85,400,0.0,0
1094,1483,0.0,0
333,2031,0.3045860826969147,1
236,636,0.23108109831809998,1
232,131,0.0,0
1708,1905,0.20875397324562073,1
686,1427,0.21633301675319672,1
421,873,0.6180906295776367,1
1557,739,0.0,0
1883,502,0.0,0
1821,2068,0.18150970339775085,1
1732,1120,0.0,0
33,750,0.14874358475208282,1
899,549,0.0,0
1174,1488,0.13059337437152863,1
451,655,0.11706351488828659,1
1382,426,0.0,0
652,1771,0.0,0
1369,31,0.0,0
397,1930,0.0,0
1909,2068,0.13865253329277039,1
1934,765,0.0,0
503,667,0.3819445073604584,1
1634,719,0.0,0
700,825,0.0,0
355,1895,0.15397775173187256,1
4,534,0.1299106627702713,1
1377,1108,0.0,0
212,1147,0.13005535304546356,1
1825,2070,0.2077661156654358,1
1092,1308,0.31980466842651367,1
234,1318,0.0,0
1113,1335,0.0,0
909,1827,0.0,0
390,671,0.16100049018859863,1
548,423,0.0,0
1636,1618,0.0,0
645,742,0.0,0
306,474,0.1165551021695137,1
1461,837,0.0,0
487,593,0.264157772064209,1
1013,2010,0.0,0
1076,1611,0.0,0
355,1072,0.23502157628536224,1
1050,770,0.019344352185726166,0
621,1606,0.36374279856681824,1
52,476,0.0,0
247,958,0.0,0
390,1813,0.4530782401561737,1
79,1113,0.14403025805950165,1
1532,2037,0.47274941205978394,1
1245,1898,0.0,0
1760,602,0.016346825286746025,0
1657,1590,0.0179918110370636,0
641,1441,0.01951923407614231,0
1573,1597,0.15691722929477692,1
531,542,0.1947624385356903,1
46,271,0.5569139122962952,1
884,1248,0.17687644064426422,1
253,2038,0.28568440675735474,1
593,1283,0.28303250670433044,1
718,1426,0.0,0
1258,1595,0.12253505736589432,1
545,1670,0.23776127398014069,1
208,2067,0.0,0
1588,1427,0.0,0
392,344,0.019242139533162117,0
46,231,0.43784299492836,1
1256,1649,0.01735810562968254,0
1696,949,0.0,0
1532,1832,0.11044442653656006,1
136,1568,0.21539410948753357,1
340,385,0.2809576094150543,1
830,1437,0.4088802933692932,1
1632,1821,0.28533563017845154,1
612,684,0.16662628948688507,1
831,1653,0.12516982853412628,1
1766,1869,0.16788817942142487,1
30,1085,0.0,0
836,112,0.0,0
709,1889,0.20902271568775177,1
1515,2018,0.15722088515758514,1
432,1937,0.14109309017658234,1
965,1821,0.6586369872093201,1
259,150,0.01730373315513134,0
957,1776,0.0,0
1737,1233,0.0,0
136,329,0.29708847403526306,1
1575,1445,0.0,0
227,1001,0.25278910994529724,1
1494,1803,0.0,0
1618,141,0.0,0
258,873,0.5196718573570251,1
1082,1625,0.0,0
120,1145,0.35111284255981445,1
1562,1968,0.2347305715084076,1
432,1088,0.23723044991493225,1
942,378,0.0,0
2048,1618,0.0,0
1560,928,0.0,0
982,1642,0.013853248208761215,0
1954,52,0.019813766703009605,0
797,1323,0.0,0
621,1445,0.19003094732761383,1
54,664,0.0,0
340,1600,0.36846688389778137,1
424,757,0.00871832761913538,0
12,240,0.2071451097726822,1
2,255,0.018942082300782204,0
691,778,0.2966632843017578,1
442,202,0.0,0
46,1145,0.46415776014328003,1
814,1928,0.0,0
1737,158,0.0,0
347,1281,0.1313859522342682,1
1312,1197,0.016972653567790985,0
1246,871,0.0,0
1196,1324,0.0,0
112,1100,0.0,0
275,1626,0.11414117366075516,1
409,1207,0.018335184082388878,0
494,878,0.31014397740364075,1
59,455,0.23350481688976288,1
44,972,0.11776217073202133,1
431,555,0.017160359770059586,0
150,966,0.28939902782440186,1
1499,140,0.0,0
859,1365,0.18488125503063202,1
1814,333,0.0,0
1020,556,0.0,0
534,575,0.5961629748344421,1
340,451,0.34655696153640747,1
1023,1856,0.238919198513031,1
1973,2021,0.33411359786987305,1
1398,802,0.0,0
1287,1567,0.0,0
168,1155,0.19783027470111847,1
340,515,0.019734108820557594,0
503,324,0.0,0
569,1057,0.310808926820755,1
1110,1587,0.0,0
1003,1037,0.0,0
99,396,0.1530880182981491,1
859,319,0.0,0
427,119,0.0,0
1995,1161,0.017316652461886406,0
198,747,0.20819255709648132,1
271,339,0.5935710072517395,1
329,339,0.29896119236946106,1
198,1745,0.13215000927448273,1
1857,1278,0.0,0
79,514,0.24597792327404022,1
2076,454,0.0,0
792,1893,0.0,0
1104,1253,0.10903723537921906,1
697,508,0.0,0
1701,2042,0.0,0
340,1961,0.1942102611064911,1
1585,719,0.0,0
1008,1465,0.0,0
109,76,0.0,0
884,1503,0.1179720088839531,1
1014,1869,0.14136745035648346,1
1147,1204,0.01729048416018486,0
481,1898,0.20747162401676178,1
582,1354,0.0,0
1509,1823,0.26508989930152893,1
569,1133,0.10922213643789291,1
636,836,0.3171675205230713,1
145,361,0.31031325459480286,1
150,514,0.24114882946014404,1
763,839,0.3371162712574005,1
749,1106,0.44474634528160095,1
753,1343,0.10354200005531311,1
1073,1604,0.0,0
1325,743,0.0,0
263,2006,0.0,0
520,658,0.1311623752117157,1
339,2037,0.4177498519420624,1
405,612,0.1304376870393753,1
1282,1060,0.01781705766916275,0
24,1017,0.24722494184970856,1
500,268,0.0,0
1277,713,0.016006411984562874,0
477,1650,0.016932273283600807,0
671,1057,0.12658262252807617,1
1625,1535,0.0,0
1480,871,0.0,0
370,1581,0.10666574537754059,1
142,1674,0.015512778423726559,0
310,612,0.258506715297699,1
120,1365,0.4365556240081787,1
430,761,0.18008720874786377,1
1997,2071,0.0,0
793,1102,0.2914382219314575,1
1013,1118,0.12562493979930878,1
470,477,0.5665914416313171,1
1151,1378,0.0,0
514,1310,0.1368638426065445,1
757,1017,0.3951203525066376,1
815,1829,0.440940797328949,1
470,965,0.6860082745552063,1
13,951,0.018761837854981422,0
1369,1781,0.0,0
612,1838,0.18384195864200592,1
58,1128,0.33768337965011597,1
1889,1552,0.0,0
640,1299,0.015395568683743477,0
1395,96,0.0,0
2067,121,0.0,0
1046,530,0.017100587487220764,0
636,638,0.41936710476875305,1
22,903,0.26620325446128845,1
14,1903,0.0,0
1280,155,0.018719756975769997,0
1451,1568,0.27924060821533203,1
1800,878,0.014046727679669857,0
736,1374,0.019094442948698997,0
1704,1725,0.10380587726831436,1
256,749,0.3814942538738251,1
861,941,0.10623404383659363,1
232,417,0.3496107757091522,1
1553,1821,0.18578298389911652,1
1336,1676,0.2573936879634857,1
469,661,0.0,0
1670,515,0.0,0
770,1145,0.18605029582977295,1
612,1247,0.23203934729099274,1
1585,551,0.01623397320508957,0
849,1337,0.19337515532970428,1
250,1898,0.0,0
1706,1013,0.0,0
1301,1734,0.19477902352809906,1
2005,1867,0.0,0
1771,1745,0.0,0
1976,1951,0.0,0
271,1780,0.5659807324409485,1
6,413,0.0,0
1747,1969,0.0,0
1427,336,0.01908545196056366,0
593,999,0.15254777669906616,1
1247,2023,0.370320588350296,1
862,1914,0.0,0
136,1001,0.25186148285865784,1
352,687,0.0,0
859,954,0.22331681847572327,1
187,1733,0.0,0
129,1027,0.2672951817512512,1
797,1307,0.4994718134403229,1
260,858,0.20965702831745148,1
1471,1813,0.3291794955730438,1
421,819,0.5506359338760376,1
1743,1740,0.0,0
2037,1925,0.0,0
236,340,0.265999436378479,1
694,1966,0.0,0
858,194,0.019259542226791382,0
1071,1253,0.5407783389091492,1
760,534,0.0,0
1351,40,0.0,0
936,1457,0.0,0
521,1682,0.24003536999225616,1
232,1895,0.4531334638595581,1
2007,1299,0.0,0
936,1335,0.20359626412391663,1
503,679,0.4396606385707855,1
1942,553,0.019466742873191833,0
1828,1981,0.0,0
99,371,0.1738443523645401,1
1935,188,0.0,0
1307,1473,0.0,0
963,1813,0.18509739637374878,1
196,1130,0.20200227200984955,1
